ID	log2Exp	log2FC
ASHGA5P016560	3.275	1.412
ASHGA5P016562	3.191	-1.224
ASHGA5P016563	6.991	-1.852
ASHGA5P016564	12.013	0.58
ASHGA5P016565	10.082	1.262
ASHGA5P016566	3.443	1.757
ASHGA5P016567	4.294	-3.429
ASHGA5P016569	6.529	-2.834
ASHGA5P016572	5.591	-1.713
ASHGA5P016573	7.773	-2.033
ASHGA5P016574	6.329	-0.998
ASHGA5P016575	7.028	1.156
ASHGA5P016576	7.798	-2.068
ASHGA5P016577	7.467	-2.268
ASHGA5P016579	7.61	0.935
ASHGA5P016582	9.658	1.485
ASHGA5P016584	3.356	-1.605
ASHGA5P016586	7.441	0.991
ASHGA5P016587	2.783	0.628
ASHGA5P016590	8.866	-0.509
ASHGA5P016591	5.013	4.691
ASHGA5P016593	6.334	1.157
ASHGA5P016594	4.321	-2.359
ASHGA5P016595	7.497	-1.71
ASHGA5P016597	9.152	3.163
ASHGA5P016598	4.069	1.05
ASHGA5P016600	8.203	-4.856
ASHGA5P016601	2.928	-0.698
ASHGA5P016602	3.886	2.319
ASHGA5P016603	7.333	-1.089
ASHGA5P016605	4.938	1.344
ASHGA5P016607	7.746	1.159
ASHGA5P016609	2.813	0.525
ASHGA5P016611	5.564	-6.023
ASHGA5P016613	11.542	3.477
ASHGA5P016614	6.834	0.887
ASHGA5P016615	4.966	-3.207
ASHGA5P016616	9.914	0.878
ASHGA5P016617	5.399	-1.282
ASHGA5P016618	5.36	-0.549
ASHGA5P016619	3.206	-1.185
ASHGA5P016621	2.973	-0.769
ASHGA5P016622	6.3	2.164
ASHGA5P016625	3.669	-2.087
ASHGA5P016627	7.361	0.488
ASHGA5P016628	4.508	-1.939
ASHGA5P016629	6.887	0.462
ASHGA5P016630	4.713	-2.527
ASHGA5P016632	2.703	0.495
ASHGA5P016634	6.359	-3.42
ASHGA5P016635	2.632	0.515
ASHGA5P016636	11.38	-3.016
ASHGA5P016637	7.379	0.742
ASHGA5P016638	8.853	2.141
ASHGA5P016640	11.175	1.429
ASHGA5P016642	4.865	0.707
ASHGA5P016643	5.551	1.487
ASHGA5P016644	13.367	-0.73
ASHGA5P016646	6.99	5.081
ASHGA5P016647	6.676	-1.035
ASHGA5P016648	9.52	0.712
ASHGA5P016650	5.867	6.985
ASHGA5P016651	7.094	0.545
ASHGA5P016652	11.572	-1.119
ASHGA5P016653	6.396	1.341
ASHGA5P016655	4.275	0.657
ASHGA5P016656	5.765	-0.567
ASHGA5P016657	8.355	0.803
ASHGA5P016660	6.095	-2.343
ASHGA5P016661	8.651	-1.905
ASHGA5P016664	5.54	-0.761
ASHGA5P016665	6.887	5.069
ASHGA5P016667	4.116	-2.342
ASHGA5P016669	8.603	1.531
ASHGA5P016670	4.135	1.232
ASHGA5P016674	7.448	-0.768
ASHGA5P016676	2.764	0.778
ASHGA5P016677	8.162	2.552
ASHGA5P016678	3.137	-1.169
ASHGA5P016679	6.183	1.291
ASHGA5P016680	7.812	1.527
ASHGA5P016681	2.765	0.782
ASHGA5P016683	12.46	0.625
ASHGA5P016685	4.207	-1.253
ASHGA5P016686	9.673	-1.232
ASHGA5P016687	6.663	1.041
ASHGA5P016688	3.537	-1.968
ASHGA5P016689	6.112	1.563
ASHGA5P016690	9.553	2.486
ASHGA5P016692	6.363	2.236
ASHGA5P016693	2.839	0.928
ASHGA5P016694	7.693	1.749
ASHGA5P016695	4.654	-3
ASHGA5P016696	5.096	-2.766
ASHGA5P016697	11.233	-2.288
ASHGA5P016698	7.805	-0.676
ASHGA5P016699	6.235	2.754
ASHGA5P016700	5.831	-1.597
ASHGA5P016703	2.905	0.961
ASHGA5P016704	8.574	-1.337
ASHGA5P016706	8.496	1.216
ASHGA5P016708	10.196	1.595
ASHGA5P016712	10.046	7.946
ASHGA5P016715	7.902	0.509
ASHGA5P016716	3.717	-1.725
ASHGA5P016717	7.628	0.837
ASHGA5P016718	3.634	-1.391
ASHGA5P016719	8.253	-1.79
ASHGA5P016721	12.387	-2.845
ASHGA5P016722	3.673	1.93
ASHGA5P016723	13.785	-0.747
ASHGA5P016724	7.342	-3.544
ASHGA5P016728	3.269	1.112
ASHGA5P016731	6.554	1.143
ASHGA5P016732	2.631	0.513
ASHGA5P016734	5.256	0.873
ASHGA5P016735	10.036	1.446
ASHGA5P016736	5.277	-0.731
ASHGA5P016737	6.278	2.376
ASHGA5P016738	10.701	-2.063
ASHGA5P016743	5.738	0.847
ASHGA5P016744	9.879	4.711
ASHGA5P016746	3.366	-1.557
ASHGA5P016747	8.272	-2.611
ASHGA5P016748	3.002	1.254
ASHGA5P016749	4.922	-1.209
ASHGA5P016751	7.222	5.893
ASHGA5P016752	4.732	-2.127
ASHGA5P016753	8.899	0.987
ASHGA5P016754	2.863	0.976
ASHGA5P016755	4.384	1.976
ASHGA5P016758	8.274	-1.503
ASHGA5P016759	8.309	-0.743
ASHGA5P016760	8.158	3.493
ASHGA5P016763	11.521	-1.567
ASHGA5P016765	9.735	0.924
ASHGA5P016768	11.45	-0.643
ASHGA5P016769	3.69	2.201
ASHGA5P016771	3.119	-1.117
ASHGA5P016772	6.537	1.418
ASHGA5P016774	4.134	1.533
ASHGA5P016775	6.165	0.685
ASHGA5P016777	11.587	0.662
ASHGA5P016778	9.204	0.78
ASHGA5P016779	7.262	1.966
ASHGA5P016786	5.856	-1.83
ASHGA5P016787	3.094	1.224
ASHGA5P016789	7	1.903
ASHGA5P016790	7.766	-2.272
ASHGA5P016792	9.728	-2.566
ASHGA5P016793	4.883	0.716
ASHGA5P016794	9.853	2.186
ASHGA5P016796	10.777	1.333
ASHGA5P016797	5.245	1.937
ASHGA5P016799	5.374	0.48
ASHGA5P016800	11.559	-1.397
ASHGA5P016801	3.943	-1.132
ASHGA5P016802	7.1	-1.729
ASHGA5P016805	2.767	0.785
ASHGA5P016806	8.269	-3.372
ASHGA5P016807	5.04	-2.927
ASHGA5P016809	6.983	-3.146
ASHGA5P016810	7.556	0.324
ASHGA5P016812	4.782	0.833
ASHGA5P016813	9.773	-1.646
ASHGA5P016815	5.613	0.486
ASHGA5P016816	9.739	-0.425
ASHGA5P016818	10.193	1.394
ASHGA5P016820	5.718	1.082
ASHGA5P016821	4.897	-0.742
ASHGA5P016825	11.816	-0.911
ASHGA5P016828	7.975	-0.361
ASHGA5P016830	9.59	4.648
ASHGA5P016831	4.442	1.974
ASHGA5P016832	6.291	-1.866
ASHGA5P016833	6.556	0.38
ASHGA5P016834	5.89	-0.75
ASHGA5P016837	14.598	-0.618
ASHGA5P016838	5.825	-1.197
ASHGA5P016839	9.296	1.114
ASHGA5P016840	7.739	0.51
ASHGA5P016841	7.383	2.758
ASHGA5P016842	8.037	0.49
ASHGA5P016845	8.011	0.855
ASHGA5P016846	4.012	2.926
ASHGA5P016848	2.988	1.227
ASHGA5P016849	2.649	0.55
ASHGA5P016850	8.049	0.382
ASHGA5P016852	7.161	1.532
ASHGA5P016853	8.253	0.821
ASHGA5P016855	2.994	1.239
ASHGA5P016856	9.417	1.498
ASHGA5P016858	5.734	-3.742
ASHGA5P016860	6.144	-0.677
ASHGA5P016862	2.812	0.876
ASHGA5P016864	4.016	-2.927
ASHGA5P016866	4.757	1.103
ASHGA5P016867	5.138	1.203
ASHGA5P016870	10.061	-0.563
ASHGA5P016872	6.702	-2.39
ASHGA5P016873	2.947	-0.79
ASHGA5P016874	10.777	2.71
ASHGA5P016878	8.027	1.617
ASHGA5P016879	5.661	1.414
ASHGA5P016880	6.593	-1.852
ASHGA5P016881	7.674	0.994
ASHGA5P016883	5.301	0.744
ASHGA5P016884	5.842	1.342
ASHGA5P016886	6.253	-1.008
ASHGA5P016887	7.575	2.016
ASHGA5P016888	10.273	1.073
ASHGA5P016889	8.106	1.045
ASHGA5P016890	6.275	0.737
ASHGA5P016891	6.731	0.854
ASHGA5P016892	8.181	-0.434
ASHGA5P016893	7.675	0.429
ASHGA5P016898	5.851	1.147
ASHGA5P016899	7.128	1.265
ASHGA5P016901	2.561	0.373
ASHGA5P016906	2.868	0.716
ASHGA5P016907	3.057	-0.516
ASHGA5P016908	7.875	-0.779
ASHGA5P016909	2.932	1.057
ASHGA5P016911	4.506	-1.404
ASHGA5P016912	5.374	-5.644
ASHGA5P016914	9.237	-3.064
ASHGA5P016916	9.037	3.211
ASHGA5P016918	6.492	-2.505
ASHGA5P016919	8.461	-0.733
ASHGA5P016921	8.801	-1.333
ASHGA5P016923	7.892	-1.499
ASHGA5P016926	3.717	-2.307
ASHGA5P016927	8.217	-0.453
ASHGA5P016928	7.743	0.739
ASHGA5P016929	4.592	0.609
ASHGA5P016930	5.283	-0.683
ASHGA5P016931	2.881	1.012
ASHGA5P016932	3.233	-0.93
ASHGA5P016933	7.485	0.309
ASHGA5P016934	6.523	0.501
ASHGA5P016936	8.603	-2.866
ASHGA5P016937	2.631	0.514
ASHGA5P016939	6.88	0.615
ASHGA5P016940	8.24	1.291
ASHGA5P016942	5.532	1.495
ASHGA5P016944	4.16	3.458
ASHGA5P016945	5.532	1.343
ASHGA5P016946	5.582	1.572
ASHGA5P016947	5.479	2.164
ASHGA5P016948	16.392	0.872
ASHGA5P016950	7.838	2.899
ASHGA5P016951	8.88	3.252
ASHGA5P016954	7.495	0.584
ASHGA5P016955	2.999	1.22
ASHGA5P016957	4.917	1.469
ASHGA5P016958	3.063	0.923
ASHGA5P016959	7.583	0.688
ASHGA5P016960	3.248	-1.329
ASHGA5P016961	6.015	-2.033
ASHGA5P016963	9.39	0.714
ASHGA5P016966	12.487	-0.974
ASHGA5P016968	12.106	4.637
ASHGA5P016969	5.083	1.83
ASHGA5P016971	10.055	1.195
ASHGA5P016972	5.975	1.635
ASHGA5P016974	3.273	1.72
ASHGA5P016975	5.648	-0.757
ASHGA5P016976	10.864	0.983
ASHGA5P016977	5.714	0.911
ASHGA5P016978	5.183	-1.235
ASHGA5P016979	10.507	-0.662
ASHGA5P016980	9.153	-1.555
ASHGA5P016984	2.921	1.092
ASHGA5P016986	2.743	0.738
ASHGA5P016988	6.104	0.634
ASHGA5P016989	3.069	0.994
ASHGA5P016991	6.623	1.141
ASHGA5P016996	7.834	1.445
ASHGA5P016997	5.216	2.391
ASHGA5P016999	7.913	-1.021
ASHGA5P017002	6.071	0.669
ASHGA5P017003	3.349	-0.699
ASHGA5P017004	5.609	-0.592
ASHGA5P017010	5.034	1.217
ASHGA5P017011	4.258	1.142
ASHGA5P017012	12.011	4.265
ASHGA5P017013	6.89	0.665
ASHGA5P017014	5.857	0.803
ASHGA5P017015	4.346	1.068
ASHGA5P017017	4.105	-3.099
ASHGA5P017018	8.064	-1.796
ASHGA5P017019	3.53	-1.778
ASHGA5P017021	4.517	0.914
ASHGA5P017022	10.549	-0.461
ASHGA5P017023	7.244	-1.324
ASHGA5P017024	9.59	0.992
ASHGA5P017025	5.374	2.571
ASHGA5P017026	6.972	1.837
ASHGA5P017027	5.087	0.981
ASHGA5P017028	6.247	1.497
ASHGA5P017029	10.774	-0.683
ASHGA5P017030	5.768	-4.617
ASHGA5P017032	2.987	-0.805
ASHGA5P017033	5.891	0.958
ASHGA5P017035	3.161	-1.141
ASHGA5P017036	3.036	1.324
ASHGA5P017037	5.785	2.65
ASHGA5P017039	4.021	1.812
ASHGA5P017042	6.857	2.247
ASHGA5P017043	4.461	-2.127
ASHGA5P017044	9.752	0.56
ASHGA5P017045	6.389	-4.373
ASHGA5P017046	6.548	2.136
ASHGA5P017047	2.934	1.075
ASHGA5P017049	3.005	1.046
ASHGA5P017054	10.229	-0.443
ASHGA5P017055	9.826	0.826
ASHGA5P017058	4.388	-1.973
ASHGA5P017059	3.96	-1.552
ASHGA5P017060	8.987	-2.007
ASHGA5P017061	4.07	-2.043
ASHGA5P017063	6.569	-1.489
ASHGA5P017067	2.951	1.153
ASHGA5P017068	3.348	-1.577
ASHGA5P017069	11.344	-1.097
ASHGA5P017070	5.376	1.323
ASHGA5P017071	7.7	-1.066
ASHGA5P017072	7.358	0.447
ASHGA5P017073	5.056	0.601
ASHGA5P017076	7.511	5.24
ASHGA5P017081	8.122	1.104
ASHGA5P017082	5.595	-1.081
ASHGA5P017083	3.153	1.556
ASHGA5P017084	6.81	0.892
ASHGA5P017085	8.049	0.832
ASHGA5P017087	6.943	1.27
ASHGA5P017088	8.67	1.566
ASHGA5P017091	3.605	-1.599
ASHGA5P017094	7.072	0.809
ASHGA5P017095	7.071	0.561
ASHGA5P017096	4.381	0.944
ASHGA5P017097	10.895	1.822
ASHGA5P017098	2.812	0.621
ASHGA5P017100	5.627	-1.773
ASHGA5P017101	5.654	0.469
ASHGA5P017103	4.019	-2.778
ASHGA5P017106	4.134	1.63
ASHGA5P017108	6.934	1.931
ASHGA5P017110	5.851	-3.196
ASHGA5P017114	7.504	-0.918
ASHGA5P017118	3.092	1.343
ASHGA5P017119	6.821	1.05
ASHGA5P017120	6.976	-0.753
ASHGA5P017122	3.271	-1.054
ASHGA5P017124	3.054	-0.999
ASHGA5P017126	8.131	0.44
ASHGA5P017127	4.767	0.818
ASHGA5P017129	7.172	0.564
ASHGA5P017130	2.808	0.866
ASHGA5P017131	8.144	-4.005
ASHGA5P017134	6.753	-2.873
ASHGA5P017136	12.312	1.866
ASHGA5P017138	7.436	-4.559
ASHGA5P017139	3.011	1.273
ASHGA5P017143	3.527	1.374
ASHGA5P017146	3.141	1.181
ASHGA5P017148	7.608	2.581
ASHGA5P017151	8.181	0.709
ASHGA5P017152	11.305	-0.725
ASHGA5P017153	8.496	-2.094
ASHGA5P017155	2.894	1.038
ASHGA5P017158	7.836	1.043
ASHGA5P017161	9.225	-0.524
ASHGA5P017162	11.35	-0.975
ASHGA5P017163	4.778	1.285
ASHGA5P017165	4.555	1.525
ASHGA5P017166	6.314	0.347
ASHGA5P017169	8.544	2.199
ASHGA5P017170	11.621	1.336
ASHGA5P017171	14.484	0.645
ASHGA5P017173	3.394	-1.275
ASHGA5P017175	5.373	2.385
ASHGA5P017176	9.274	1.622
ASHGA5P017177	6.717	0.698
ASHGA5P017178	16.293	0.906
ASHGA5P017179	3.856	-1.722
ASHGA5P017181	6.593	1.686
ASHGA5P017182	10.109	3.786
ASHGA5P017185	8.372	0.71
ASHGA5P017188	4.619	4.489
ASHGA5P017189	10.025	0.276
ASHGA5P017191	4.427	-1.685
ASHGA5P017192	3.135	-0.77
ASHGA5P017194	7.041	-1.884
ASHGA5P017195	7.889	2.107
ASHGA5P017196	7.191	0.504
ASHGA5P017197	3.964	2.879
ASHGA5P017198	5.011	2.758
ASHGA5P017199	10.131	-3.528
ASHGA5P017201	7.833	-2.351
ASHGA5P017202	11.489	-1.765
ASHGA5P017203	6.125	-0.554
ASHGA5P017205	5.509	1.148
ASHGA5P017210	8.037	1.211
ASHGA5P017211	7.495	-1.521
ASHGA5P017212	7.126	0.984
ASHGA5P017215	9.459	1.092
ASHGA5P017217	5.369	-4.437
ASHGA5P017219	13.053	1.235
ASHGA5P017220	3.039	-0.974
ASHGA5P017221	3.034	-0.963
ASHGA5P017226	8.1	0.596
ASHGA5P017230	7.162	0.804
ASHGA5P017232	6.939	-1.22
ASHGA5P017233	5.379	1.227
ASHGA5P017234	6.064	-1.943
ASHGA5P017237	2.999	1.249
ASHGA5P017239	8.245	0.931
ASHGA5P017241	6.672	0.718
ASHGA5P017244	9.262	2.298
ASHGA5P017245	6.494	1.262
ASHGA5P017247	6.815	2.218
ASHGA5P017249	6.295	0.772
ASHGA5P017250	8.022	0.841
ASHGA5P017251	8.495	-1.265
ASHGA5P017253	9.441	1.239
ASHGA5P017255	2.955	1.161
ASHGA5P017256	2.934	1.118
ASHGA5P017257	4.338	-2.157
ASHGA5P017258	5.858	1.052
ASHGA5P017259	12.884	0.644
ASHGA5P017260	2.908	1.008
ASHGA5P017261	8.086	0.942
ASHGA5P017262	2.786	0.823
ASHGA5P017263	2.695	0.642
ASHGA5P017265	5.595	-0.766
ASHGA5P017266	8.584	1.123
ASHGA5P017267	2.684	0.619
ASHGA5P017268	8.081	0.968
ASHGA5P017269	6.595	-1.212
ASHGA5P017270	5.222	2.419
ASHGA5P017273	9.863	-0.353
ASHGA5P017275	3.278	-1.391
ASHGA5P017276	7.449	0.377
ASHGA5P017277	2.888	1.026
ASHGA5P017278	17.275	0.383
ASHGA5P017281	9.07	-0.691
ASHGA5P017283	4.526	-2.693
ASHGA5P017285	8.487	-0.956
ASHGA5P017287	3.83	-0.761
ASHGA5P017288	3.03	0.595
ASHGA5P017289	3.916	-2.683
ASHGA5P017290	7.028	0.777
ASHGA5P017291	12.317	0.424
ASHGA5P017292	2.976	-0.843
ASHGA5P017293	7.928	1.08
ASHGA5P017294	6.392	1.355
ASHGA5P017296	2.932	1.115
ASHGA5P017297	6.025	0.848
ASHGA5P017298	3.846	1.043
ASHGA5P017299	9.141	2.946
ASHGA5P017300	8.897	0.423
ASHGA5P017302	3.027	1.042
ASHGA5P017303	2.896	1.043
ASHGA5P017304	4.753	0.737
ASHGA5P017306	4.808	4.316
ASHGA5P017309	9.087	-0.532
ASHGA5P017311	2.893	1.037
ASHGA5P017314	10.192	-2.032
ASHGA5P017315	5.681	1.023
ASHGA5P017317	2.906	1.063
ASHGA5P017318	2.762	0.775
ASHGA5P017319	3.612	1.247
ASHGA5P017321	3.008	-0.865
ASHGA5P017322	3.953	2.077
ASHGA5P017324	2.779	0.791
ASHGA5P017325	7.84	-1.528
ASHGA5P017326	8.499	1.423
ASHGA5P017327	4.44	2.19
ASHGA5P017328	9.547	-0.362
ASHGA5P017330	4.603	1.025
ASHGA5P017331	11.637	-0.339
ASHGA5P017335	8.799	0.87
ASHGA5P017336	8.266	0.939
ASHGA5P017338	4.688	-0.395
ASHGA5P017339	3.098	-1.092
ASHGA5P017340	7.156	0.874
ASHGA5P017341	5.779	0.867
ASHGA5P017342	4.71	-4.311
ASHGA5P017343	6.224	0.573
ASHGA5P017344	3.912	-1.763
ASHGA5P017345	13.266	-0.947
ASHGA5P017348	6.666	-1.066
ASHGA5P017350	6.088	-2.077
ASHGA5P017351	6.846	0.447
ASHGA5P017353	9.319	-3.427
ASHGA5P017354	5.653	4.152
ASHGA5P017355	6.197	-3.132
ASHGA5P017356	2.668	0.587
ASHGA5P017357	9.227	1.336
ASHGA5P017358	4.685	-1.847
ASHGA5P017360	4.305	-1.289
ASHGA5P017361	6.9	-0.888
ASHGA5P017362	6.122	1.604
ASHGA5P017364	7.669	-1.881
ASHGA5P017367	5.595	-2.219
ASHGA5P017368	5.814	0.45
ASHGA5P017369	6.192	-3.571
ASHGA5P017370	11.599	-0.411
ASHGA5P017372	7.773	-1.694
ASHGA5P017373	3.093	1.247
ASHGA5P017374	9.532	-0.474
ASHGA5P017375	8.292	1.683
ASHGA5P017376	8.412	0.622
ASHGA5P017379	5.34	-1.49
ASHGA5P017380	10.237	1.21
ASHGA5P017381	10.433	-2.355
ASHGA5P017384	7.851	-0.869
ASHGA5P017386	6.202	1.079
ASHGA5P017387	6.747	-0.798
ASHGA5P017391	9.278	-1.544
ASHGA5P017392	7.287	-1.952
ASHGA5P017393	5.282	0.697
ASHGA5P017395	2.776	0.656
ASHGA5P017396	6.773	-2.226
ASHGA5P017397	2.608	0.466
ASHGA5P017398	2.866	0.97
ASHGA5P017400	2.993	1.237
ASHGA5P017401	11.688	-0.887
ASHGA5P017402	7.98	1.877
ASHGA5P017403	9.183	2.895
ASHGA5P017404	11.186	1.202
ASHGA5P017405	3.529	-1.554
ASHGA5P017407	4.036	1.046
ASHGA5P017410	5.3	-3.174
ASHGA5P017413	5.894	2.694
ASHGA5P017415	3.043	0.986
ASHGA5P017416	3.277	1.805
ASHGA5P017417	10.491	1.28
ASHGA5P017418	7.799	3.692
ASHGA5P017419	7.648	0.794
ASHGA5P017422	8.032	1.033
ASHGA5P017424	13.843	1.383
ASHGA5P017425	3.426	-1.323
ASHGA5P017426	9.184	-1.719
ASHGA5P017427	9.266	1.214
ASHGA5P017429	9.327	-1.001
ASHGA5P017432	9.307	0.709
ASHGA5P017433	2.831	0.881
ASHGA5P017434	6.843	-1.821
ASHGA5P017435	13.695	-0.552
ASHGA5P017439	7.186	-0.937
ASHGA5P017441	3.239	1.255
ASHGA5P017444	8.521	-1.837
ASHGA5P017449	6.864	0.776
ASHGA5P017450	6.34	1.144
ASHGA5P017454	7.653	0.929
ASHGA5P017455	7.286	-2.656
ASHGA5P017457	3.027	1.305
ASHGA5P017459	5.422	0.762
ASHGA5P017460	6.639	-0.825
ASHGA5P017461	11.201	1.207
ASHGA5P017462	10.859	-1.934
ASHGA5P017463	9.043	3.2
ASHGA5P017464	5.36	-2.667
ASHGA5P017465	9.11	-1.856
ASHGA5P017466	10.151	-1.833
ASHGA5P017468	5.707	-2.699
ASHGA5P017469	10.31	-1.102
ASHGA5P017470	7.984	2.163
ASHGA5P017471	6.62	1.466
ASHGA5P017473	6.997	0.886
ASHGA5P017474	4.993	-2.415
ASHGA5P017475	7.652	-1.921
ASHGA5P017476	10.635	0.966
ASHGA5P017477	7.407	-1.02
ASHGA5P017478	3.258	1.767
ASHGA5P017480	6.927	-2.823
ASHGA5P017483	5.193	0.962
ASHGA5P017484	7.544	2.78
ASHGA5P017485	4.721	1.08
ASHGA5P017486	3.819	2.889
ASHGA5P017487	3.671	-0.783
ASHGA5P017488	3.913	2.63
ASHGA5P017489	6.041	-0.874
ASHGA5P017491	6.374	-0.846
ASHGA5P017492	7.619	0.605
ASHGA5P017494	6.742	1.651
ASHGA5P017495	4.915	0.951
ASHGA5P017496	8.07	1.221
ASHGA5P017498	6.151	2.117
ASHGA5P017500	8.394	1.209
ASHGA5P017501	4.651	-1.812
ASHGA5P017502	5.37	-1.129
ASHGA5P017503	8.579	0.96
ASHGA5P017504	4.36	0.799
ASHGA5P017507	5.416	1.305
ASHGA5P017508	6.597	0.584
ASHGA5P017511	10.864	1.853
ASHGA5P017512	3.023	0.79
ASHGA5P017513	6.557	-2.096
ASHGA5P017516	7.272	-1.55
ASHGA5P017519	6.64	-3.072
ASHGA5P017521	3.047	-0.942
ASHGA5P017522	4.653	0.852
ASHGA5P017523	7.179	-0.8
ASHGA5P017524	4.011	-2.076
ASHGA5P017525	15.491	1.183
ASHGA5P017526	5.246	-0.865
ASHGA5P017528	5.746	1.333
ASHGA5P017529	3.12	1.333
ASHGA5P017530	2.974	1.035
ASHGA5P017533	9.173	-0.46
ASHGA5P017537	14.344	3.389
ASHGA5P017538	4.771	1.015
ASHGA5P017542	2.907	1.022
ASHGA5P017543	9.162	0.628
ASHGA5P017546	5.285	1.216
ASHGA5P017549	3.163	1.227
ASHGA5P017551	4.399	0.96
ASHGA5P017552	3.809	0.722
ASHGA5P017553	6.153	-2.759
ASHGA5P017554	11	-0.344
ASHGA5P017555	11.333	-1.349
ASHGA5P017556	10.209	1.519
ASHGA5P017557	7.641	2.124
ASHGA5P017558	2.761	0.773
ASHGA5P017559	8.884	-2.806
ASHGA5P017562	4.894	1.579
ASHGA5P017563	6.817	1.565
ASHGA5P017564	6.713	1.368
ASHGA5P017565	5.472	-1.304
ASHGA5P017566	3.02	1.292
ASHGA5P017569	3.973	1.879
ASHGA5P017570	5.256	1.146
ASHGA5P017571	5.182	0.993
ASHGA5P017572	2.982	1.215
ASHGA5P017574	3.024	1.299
ASHGA5P017579	3.531	-1.244
ASHGA5P017581	7.497	0.894
ASHGA5P017583	10.055	0.811
ASHGA5P017584	8.763	0.852
ASHGA5P017588	6.118	0.491
ASHGA5P017589	5.762	-2.924
ASHGA5P017590	6.541	-1.61
ASHGA5P017592	2.858	0.968
ASHGA5P017593	5.317	0.791
ASHGA5P017595	8.854	-1.269
ASHGA5P017596	8.746	-2.947
ASHGA5P017597	9.793	2.196
ASHGA5P017598	7.152	-1.548
ASHGA5P017600	4.443	-2.893
ASHGA5P017601	5.333	1.008
ASHGA5P017602	7.352	2.527
ASHGA5P017603	11.735	1.344
ASHGA5P017605	9.369	-1.349
ASHGA5P017608	2.776	0.561
ASHGA5P017609	3.487	-1.297
ASHGA5P017610	8.512	0.886
ASHGA5P017613	5.35	-1.819
ASHGA5P017614	8.679	-2.305
ASHGA5P017617	2.609	0.469
ASHGA5P017619	5.906	1.563
ASHGA5P017621	11.681	1.04
ASHGA5P017623	2.98	1.211
ASHGA5P017624	3.044	1.093
ASHGA5P017625	3.923	0.56
ASHGA5P017626	7.052	1.389
ASHGA5P017627	10.204	2.391
ASHGA5P017628	2.811	0.873
ASHGA5P017630	7.387	-0.559
ASHGA5P017631	6.913	-1.489
ASHGA5P017632	7.354	0.414
ASHGA5P017633	3.338	-1.563
ASHGA5P017634	2.855	0.962
ASHGA5P017636	2.906	1.063
ASHGA5P017639	2.899	1.049
ASHGA5P017642	11.525	0.519
ASHGA5P017643	3.026	1.014
ASHGA5P017648	7.315	-1.892
ASHGA5P017650	6.198	-0.796
ASHGA5P017651	6.465	0.581
ASHGA5P017654	8.739	1.762
ASHGA5P017655	8.205	-1.016
ASHGA5P017657	8.759	-1.229
ASHGA5P017662	5.821	0.498
ASHGA5P017663	4.249	1.641
ASHGA5P017665	8.389	-4.511
ASHGA5P017666	2.887	0.742
ASHGA5P017667	9.829	1.725
ASHGA5P017671	4.925	-0.743
ASHGA5P017672	2.806	0.863
ASHGA5P017673	7.981	-1.026
ASHGA5P017674	8.969	1.22
ASHGA5P017675	6.616	0.93
ASHGA5P017678	5.884	1.221
ASHGA5P017680	10.655	1.794
ASHGA5P017681	3.566	-0.543
ASHGA5P017682	7.496	0.767
ASHGA5P017684	4.392	2.625
ASHGA5P017685	6.517	1.969
ASHGA5P017687	6.828	-1.603
ASHGA5P017690	9.356	0.941
ASHGA5P017691	8.296	0.973
ASHGA5P017694	6.651	-1.624
ASHGA5P017696	6.508	0.666
ASHGA5P017698	8.474	2.36
ASHGA5P017699	8.062	1.142
ASHGA5P017700	4.196	-2.575
ASHGA5P017701	2.587	0.414
ASHGA5P017704	6.975	0.784
ASHGA5P017706	2.933	-0.759
ASHGA5P017708	6.777	-6.048
ASHGA5P017713	9.752	0.706
ASHGA5P017714	7.022	0.578
ASHGA5P017716	8.211	1.05
ASHGA5P017719	7.807	0.757
ASHGA5P017720	4.005	1.633
ASHGA5P017722	8.936	-1.36
ASHGA5P017724	5.075	1.483
ASHGA5P017725	8.381	-1.889
ASHGA5P017727	5.988	1.377
ASHGA5P017728	5.504	0.734
ASHGA5P017731	3.016	1.009
ASHGA5P017732	8.626	-2.404
ASHGA5P017733	13.176	2.257
ASHGA5P017734	5.535	1.201
ASHGA5P017735	10.061	-0.543
ASHGA5P017736	5.197	1.952
ASHGA5P017737	6.6	5.531
ASHGA5P017738	3.099	1.051
ASHGA5P017739	2.921	-0.737
ASHGA5P017740	3.106	1.314
ASHGA5P017742	8.119	-1.094
ASHGA5P017743	2.945	1.14
ASHGA5P017745	8.973	1.062
ASHGA5P017746	6.697	1.102
ASHGA5P017747	3.159	0.896
ASHGA5P017750	8.771	-2.601
ASHGA5P017751	5.281	0.667
ASHGA5P017752	5.994	1.359
ASHGA5P017753	11.232	-1.249
ASHGA5P017754	3.466	-1.829
ASHGA5P017756	8.171	0.554
ASHGA5P017757	10.106	1.424
ASHGA5P017758	8.835	1.078
ASHGA5P017759	7.26	2.051
ASHGA5P017761	3.39	1.897
ASHGA5P017763	7.311	1.663
ASHGA5P017766	8.546	0.967
ASHGA5P017767	4.769	-1.534
ASHGA5P017769	6.303	0.291
ASHGA5P017770	10.298	-1.72
ASHGA5P017772	12.011	-3.122
ASHGA5P017774	5.88	1.369
ASHGA5P017775	4.59	1.44
ASHGA5P017776	2.985	1.221
ASHGA5P017779	7.083	0.48
ASHGA5P017780	3.07	1.24
ASHGA5P017782	10.214	2.949
ASHGA5P017783	8.801	1.032
